-4.384843409061431885e-01,4.128355383872985840e-01,7.476533204317092896e-02,1.270659714937210083e-01,4.315850138664245605e-01,-8.137606200762093067e-04,-6.681592762470245361e-02,1.241992264986038208e-01,4.125665128231048584e-02,2.667986601591110229e-02,3.749269992113113403e-02,-1.638897880911827087e-02,-1.498583108186721802e-01,5.828470736742019653e-02,-7.592968642711639404e-02
-4.313583672046661377e-01,3.849648535251617432e-01,-2.717505209147930145e-02,-1.181317120790481567e-01,2.509920597076416016e-01,4.857146367430686951e-02,-5.456905439496040344e-02,1.680970489978790283e-01,-2.783266454935073853e-02,-3.747007250785827637e-02,-5.688047409057617188e-02,3.314971923828125000e-02,8.751160651445388794e-02,-4.477865621447563171e-02,-3.100230544805526733e-02
-3.812702596187591553e-01,4.371777176856994629e-01,2.519676648080348969e-02,1.619640141725540161e-01,3.620542883872985840e-01,-1.081379950046539307e-01,-4.434853047132492065e-02,1.196813136339187622e-01,3.537100926041603088e-02,2.936706878244876862e-02,4.195764288306236267e-02,9.791658818721771240e-02,5.747076869010925293e-02,-1.271102763712406158e-02,-6.615856289863586426e-02
4.748527407646179199e-01,3.339185193181037903e-02,-9.863685816526412964e-03,-1.509471833705902100e-01,7.049322873353958130e-02,4.997155815362930298e-02,2.624591290950775146e-01,-5.846536252647638321e-03,4.233901202678680420e-02,1.787864863872528076e-01,-2.230350375175476074e-01,2.144242823123931885e-01,-6.855794042348861694e-02,-2.366138249635696411e-02,-1.557624191045761108e-01
3.933981060981750488e-01,-5.648421123623847961e-02,-6.173105910420417786e-02,-3.396622091531753540e-02,-9.459210932254791260e-02,-1.290791928768157959e-01,3.727619536221027374e-03,5.182194337248802185e-02,1.045038253068923950e-01,-8.832090534269809723e-03,1.511326283216476440e-01,6.755143404006958008e-02,1.486993860453367233e-03,2.719625830650329590e-02,4.994991794228553772e-02
3.739975690841674805e-01,-4.961035773158073425e-02,-2.854499965906143188e-02,-8.258377015590667725e-02,-6.644535064697265625e-02,1.757883131504058838e-01,-4.928825795650482178e-02,1.722795516252517700e-01,5.833892617374658585e-03,-1.792398691177368164e-01,-1.117638349533081055e-01,3.282144665718078613e-02,5.254526436328887939e-02,3.386319428682327271e-02,-1.292001157999038696e-01
4.408375620841979980e-01,2.048286944627761841e-01,-2.537233829498291016e-01,1.892416365444660187e-02,1.177309975028038025e-01,-1.062585264444351196e-01,1.150327101349830627e-01,2.061630599200725555e-02,-8.531591296195983887e-02,-3.507122024893760681e-02,7.647896651178598404e-03,-7.634661346673965454e-02,2.898175269365310669e-02,-7.201512157917022705e-02,6.457378715276718140e-02
4.631968140602111816e-01,2.320582419633865356e-01,-1.553809940814971924e-01,-4.983571171760559082e-02,5.100334808230400085e-02,1.300324797630310059e-01,-1.111916825175285339e-01,1.284111477434635162e-02,-8.224320411682128906e-02,-2.730003930628299713e-02,9.006491862237453461e-03,-6.482480466365814209e-02,-3.672643378376960754e-02,1.556339412927627563e-01,3.353524208068847656e-02
4.473777711391448975e-01,9.864835441112518311e-02,-1.077622547745704651e-01,-1.202323734760284424e-01,1.008719354867935181e-01,4.253773391246795654e-02,-1.430832594633102417e-01,2.919667586684226990e-02,-1.528360415250062943e-02,-7.614221423864364624e-02,-1.879742927849292755e-02,-9.088474512100219727e-02,-4.699823446571826935e-03,8.809356391429901123e-02,6.354782730340957642e-02
4.861085414886474609e-01,1.610590070486068726e-01,-5.697598680853843689e-03,-8.194599300622940063e-02,-7.807669788599014282e-02,1.683402806520462036e-01,-1.042518094182014465e-01,-2.438422441482543945e-01,6.236671004444360733e-03,5.364677682518959045e-02,-6.610410660505294800e-02,3.310308232903480530e-02,-7.807299494743347168e-03,-2.583187259733676910e-02,5.765749886631965637e-02
